company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,from_scenario_id,to_scenario_id,from_scenario_feasible,to_scenario_feasible,same_physical_portfolio,common_avoided_emissions_mtco2,delta_p50_common_kkrw_per_tco2,delta_tcar_kkrw_per_tco2,delta_absolute_npv_p50_bn_krw,delta_absolute_npv_p90_bn_krw,delta_aligned_capex_bn_krw,delta_net_cash_cost_p50_bn_krw,delta_avoided_carbon_value_p50_bn_krw,delta_policy_support_value_p50_bn_krw
NIPPON_STEEL_JP,Nippon Steel,CAND-23459FF23C9DCD,P1,PORT-032FE0BDCFB5,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,326.198932,12.416271,-1.444075,4050.174,3579.119,0.0,-1314.416,-5364.591,-470.182
NIPPON_STEEL_JP,Nippon Steel,CAND-2E3E235F5F3F44,P2,PORT-0ACD636A8AEE,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,446.878947,11.734829,-1.557448,5244.048,4548.058,0.0,-2192.811,-7436.859,-1012.059
NIPPON_STEEL_JP,Nippon Steel,CAND-32B1C4DEC95227,P3,PORT-0ACD636A8AEE,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,446.878947,12.446333,-1.219196,5562.005,5017.172,0.0,-1874.854,-7436.859,-1313.321
NIPPON_STEEL_JP,Nippon Steel,CAND-33480771F67BD6,P2,PORT-5DE4D9A04480,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,461.703943,8.724484,-1.704272,4028.128,3241.26,0.0,-3657.585,-7685.714,-1505.583
NIPPON_STEEL_JP,Nippon Steel,CAND-3DE8D6197F9834,P3,PORT-7F141003EFD9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,466.428943,10.607943,-2.107506,4947.851,3964.85,0.0,-2819.186,-7767.037,-2688.81
NIPPON_STEEL_JP,Nippon Steel,CAND-43ED54F71B5B31,P2,PORT-00A7244DC13E,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,366.843974,11.592957,-2.97548,4252.807,3161.27,0.0,-1835.714,-6088.521,-878.922
NIPPON_STEEL_JP,Nippon Steel,CAND-450CB289C8C9D2,P1,PORT-00A7244DC13E,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,366.843974,11.106351,-3.891996,4074.298,2646.543,0.0,-2014.223,-6088.521,-592.105
NIPPON_STEEL_JP,Nippon Steel,CAND-45605758418B60,P2,PORT-3391EE4132D6,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,453.828942,10.101303,-2.087544,4584.264,3636.876,0.0,-2966.878,-7551.142,-1256.913
NIPPON_STEEL_JP,Nippon Steel,CAND-478F19D65CB3E6,P2,PORT-760BEDA2ECE0,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,326.243969,10.821935,-2.735902,3530.591,2638.02,0.0,-1858.454,-5389.046,-795.745
NIPPON_STEEL_JP,Nippon Steel,CAND-4C03DDE7A8F948,P3,PORT-42FD0857B83C,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,452.478948,12.453744,-1.558159,5635.057,4930.023,0.0,-1897.098,-7532.156,-1714.482
NIPPON_STEEL_JP,Nippon Steel,CAND-505DC50EEE65AA,P2,PORT-93BA44A86FDE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,468.703944,8.005182,-2.4329,3752.06,2611.75,0.0,-4054.253,-7806.313,-1801.393
NIPPON_STEEL_JP,Nippon Steel,CAND-51563CC4DFE733,P1,PORT-792EEE640306,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,339.438974,10.243097,-2.281845,3476.906,2702.359,0.0,-2139.94,-5616.846,-518.29
NIPPON_STEEL_JP,Nippon Steel,CAND-54996F21D43414,P2,PORT-4025A7B6BA3A,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,379.748943,11.093414,-1.636727,4212.713,3591.167,0.0,-2066.971,-6279.684,-802.433
NIPPON_STEEL_JP,Nippon Steel,CAND-59D7A6AFC21669,P2,PORT-9961527CE1F4,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,407.153943,11.358949,-2.496364,4624.841,3608.436,0.0,-2126.517,-6751.357,-893.435
NIPPON_STEEL_JP,Nippon Steel,CAND-61C6F8AE75933E,P3,PORT-3391EE4132D6,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,453.828942,11.494394,-1.22336,5216.489,4661.293,0.0,-2334.653,-7551.142,-1823.123
NIPPON_STEEL_JP,Nippon Steel,CAND-62B732F24FF616,P1,PORT-92BAA222AC4A,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,365.968973,10.65458,-2.774455,3899.245,2883.881,0.0,-2175.301,-6074.547,-665.299
NIPPON_STEEL_JP,Nippon Steel,CAND-67842A89ECECE4,P2,PORT-A38E7AB93504,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,373.798938,11.2184,-2.026014,4193.426,3436.104,0.0,-1991.238,-6184.664,-880.2
NIPPON_STEEL_JP,Nippon Steel,CAND-73FBF939F237E6,P2,PORT-92BAA222AC4A,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,365.968973,11.087641,-2.033876,4057.732,3313.397,0.0,-2016.815,-6074.547,-897.586
NIPPON_STEEL_JP,Nippon Steel,CAND-7400D0EA735D98,P3,PORT-6742936593A9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,454.753949,11.86796,-1.879633,5397.001,4542.23,0.0,-2174.43,-7571.432,-1817.409
NIPPON_STEEL_JP,Nippon Steel,CAND-7431CBC596FC03,P1,PORT-7CA9F3BA0776,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,473.428944,5.50521,-5.006915,2606.325,235.907,0.0,-5281.311,-7887.636,-1124.035
NIPPON_STEEL_JP,Nippon Steel,CAND-7BA4793B4CD2AC,P2,PORT-05EE518306D9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,460.828943,9.64336,-2.4196,4443.939,3328.918,0.0,-3227.801,-7671.74,-1503.454
NIPPON_STEEL_JP,Nippon Steel,CAND-7C97E5CB4322B2,P3,PORT-A38E7AB93504,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,373.798938,12.085945,-1.320899,4517.713,4023.963,0.0,-1666.951,-6184.664,-1203.373
NIPPON_STEEL_JP,Nippon Steel,CAND-7F68777647A3B1,P1,PORT-7F141003EFD9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,466.428943,7.332132,-4.868606,3419.918,1149.061,0.0,-4347.118,-7767.037,-1011.906
NIPPON_STEEL_JP,Nippon Steel,CAND-7F997B0F0381A1,P1,PORT-85B082834E97,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,318.368967,12.271763,-1.095998,3906.948,3558.017,0.0,-1347.525,-5254.474,-473.743
NIPPON_STEEL_JP,Nippon Steel,CAND-87B9435721978E,P1,PORT-5CFD50239439,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,321.473932,13.769616,-1.29434,4426.572,4010.476,0.0,-856.695,-5283.268,-341.46
NIPPON_STEEL_JP,Nippon Steel,CAND-8A32EE77ABBE07,P1,PORT-0ACD636A8AEE,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,446.878947,11.204875,-1.606994,5007.223,4289.091,0.0,-2429.636,-7436.859,-779.867
NIPPON_STEEL_JP,Nippon Steel,CAND-91BB5A02A7A61F,P2,PORT-42FD0857B83C,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,452.478948,11.70728,-2.399631,5297.298,4211.515,0.0,-2234.858,-7532.156,-1223.07
NIPPON_STEEL_JP,Nippon Steel,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,442.153947,12.56744,-1.935894,5556.743,4700.78,0.0,-1798.792,-7355.536,-649.853
NIPPON_STEEL_JP,Nippon Steel,CAND-9EF16DBB46004F,P1,PORT-833EEC5002A6,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,369.073938,12.23679,-2.177023,4516.28,3712.797,0.0,-1587.061,-6103.341,-541.233
NIPPON_STEEL_JP,Nippon Steel,CAND-B22DEBDE0F4599,P1,PORT-9961527CE1F4,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,407.153943,10.668535,-2.804647,4343.736,3201.813,0.0,-2407.621,-6751.357,-622.683
NIPPON_STEEL_JP,Nippon Steel,CAND-BB1980A1B6CB5D,P1,PORT-0650AB6C64AE,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,408.503937,9.493195,-2.469857,3878.007,2869.061,0.0,-2892.336,-6770.344,-622.023
NIPPON_STEEL_JP,Nippon Steel,CAND-BCE0067D428D60,P2,PORT-00B029BF7478,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,459.478949,9.044778,-1.685814,4155.885,3381.289,0.0,-3496.869,-7652.755,-1496.926
NIPPON_STEEL_JP,Nippon Steel,CAND-BE3632C0C6EBCB,P1,PORT-28AC80454322,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,449.103942,9.853338,-2.480215,4425.173,3311.299,0.0,-3044.645,-7469.819,-687.736
NIPPON_STEEL_JP,Nippon Steel,CAND-BF06102F6003FE,P2,PORT-7CA9F3BA0776,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,473.428944,7.292984,-3.820698,3452.71,1643.88,0.0,-4434.926,-7887.636,-1963.134
NIPPON_STEEL_JP,Nippon Steel,CAND-BF076556907246,P1,PORT-10D90F59290D,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,361.243973,12.346867,-2.288085,4460.232,3633.675,0.0,-1532.993,-5993.224,-547.242
NIPPON_STEEL_JP,Nippon Steel,CAND-C0EAED81BD41EE,P1,PORT-42FD0857B83C,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,452.478948,11.249403,-3.108773,5090.118,3683.464,0.0,-2442.038,-7532.156,-826.128
NIPPON_STEEL_JP,Nippon Steel,CAND-C1AAA9A0078119,P1,PORT-9E76B3BFF9FF,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,456.103943,8.960887,-3.580633,4087.095,2453.954,0.0,-3503.322,-7590.417,-816.958
NIPPON_STEEL_JP,Nippon Steel,CAND-C4C9319CE1829D,P2,PORT-7F141003EFD9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,466.428943,8.638598,-3.61118,4029.292,2344.933,0.0,-3737.745,-7767.037,-1724.088
NIPPON_STEEL_JP,Nippon Steel,CAND-C51D410B54BFD5,P3,PORT-5DE4D9A04480,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,461.703943,10.620113,-0.860016,4903.348,4506.275,0.0,-2782.366,-7685.714,-2363.641
NIPPON_STEEL_JP,Nippon Steel,CAND-CA2E4138D9BC07,P1,PORT-05EE518306D9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,460.828943,8.706041,-3.784393,4011.995,2268.038,0.0,-3659.745,-7671.74,-946.266
NIPPON_STEEL_JP,Nippon Steel,CAND-CDFE2587E5584F,P4,PORT-34AD95AD1263,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,522.518939,12.631104,-0.921245,6599.991,6118.624,0.0,-1990.285,-8590.276,-3645.809
NIPPON_STEEL_JP,Nippon Steel,CAND-D42C7F372720F7,P3,PORT-92BAA222AC4A,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,365.968973,11.948051,-1.398575,4372.615,3860.781,0.0,-1701.931,-6074.547,-1188.268
NIPPON_STEEL_JP,Nippon Steel,CAND-D5FFDB7EE708DF,P1,PORT-FFBC6AEA16BA,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,333.838973,11.878568,-2.146098,3965.529,3249.078,0.0,-1556.021,-5521.55,-475.173
NIPPON_STEEL_JP,Nippon Steel,CAND-D862A4AE5F72FA,P3,PORT-93BA44A86FDE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,468.703944,10.253915,-1.334284,4806.051,4180.666,0.0,-3000.262,-7806.313,-2816.644
NIPPON_STEEL_JP,Nippon Steel,CAND-E305EEE782C913,P1,PORT-A38E7AB93504,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,373.798938,10.626172,-2.160858,3972.052,3164.325,0.0,-2212.613,-6184.664,-667.649
NIPPON_STEEL_JP,Nippon Steel,CAND-E6E6E810AB390A,P1,PORT-20A3A9F442CD,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,341.668938,12.069899,-2.360411,4123.909,3317.431,0.0,-1507.757,-5631.667,-470.142
NIPPON_STEEL_JP,Nippon Steel,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,456.103943,9.958419,-2.730135,4542.074,3296.85,0.0,-3048.343,-7590.417,-1295.599
NIPPON_STEEL_JP,Nippon Steel,CAND-EBFD77804A64A5,P3,PORT-7CA9F3BA0776,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,473.428944,9.946603,-2.391819,4709.01,3576.653,0.0,-3178.627,-7887.636,-3210.851
NIPPON_STEEL_JP,Nippon Steel,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,459.478949,10.627581,-0.733132,4883.15,4546.291,0.0,-2769.605,-7652.755,-2192.681
NIPPON_STEEL_JP,Nippon Steel,CAND-F6184286A4322F,P2,PORT-6742936593A9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,454.753949,10.628723,-2.902584,4833.454,3513.493,0.0,-2737.978,-7571.432,-1238.076
NIPPON_STEEL_JP,Nippon Steel,CAND-F940A5016FE44E,P1,PORT-00B029BF7478,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,459.478949,8.031481,-2.570014,3690.297,2509.429,0.0,-3962.459,-7652.755,-960.206
NIPPON_STEEL_JP,Nippon Steel,CAND-FCEB78D7C5F4C6,P1,PORT-7DCD4991144C,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,313.643967,13.517947,-1.123191,4239.822,3887.54,0.0,-933.327,-5173.151,-338.663
POSCO_KR,POSCO,CAND-00B5592B22DA24,P4,PORT-66E75B54664A,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,505.60626,12.719443,-0.659949,6431.03,6097.356,0.0,-1927.708,-8358.739,-3378.898
POSCO_KR,POSCO,CAND-014834EFF571CA,P2,PORT-26982033AA0F,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,150.693902,9.100493,-1.17052,1371.389,1194.998,0.0,-1159.717,-2531.106,-505.616
POSCO_KR,POSCO,CAND-022C4C9D65C291,P2,PORT-3D4DF75A91D4,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,247.593892,9.129504,-2.597785,2260.409,1617.214,0.0,-1938.442,-4198.852,-1019.678
POSCO_KR,POSCO,CAND-03F5DDC22322D9,P1,PORT-2E4122B1D61A,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,305.733857,6.136959,-4.080594,1876.276,628.7,0.0,-3138.759,-5015.036,-686.766
POSCO_KR,POSCO,CAND-0792E2DF105A73,P5,PORT-C07B5FF15869,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,362.346302,15.551802,-0.029031,5635.138,5624.618,0.0,-488.818,-6123.955,-4313.42
POSCO_KR,POSCO,CAND-0A4190A420448F,P1,PORT-92AEBEABC7A8,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,232.293891,11.367371,-2.124778,2640.571,2146.998,0.0,-1300.669,-3941.24,-438.055
POSCO_KR,POSCO,CAND-0B0DF7CC24CCF4,P3,PORT-7DC46150E6EE,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,388.383849,11.219946,-1.605749,4357.646,3733.999,0.0,-2079.879,-6437.525,-2091.104
POSCO_KR,POSCO,CAND-0BE357EA5504BE,P2,PORT-4FCB78A64B21,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,282.664267,13.852549,-1.211679,3915.621,3573.122,0.0,-893.646,-4809.267,-623.807
POSCO_KR,POSCO,CAND-0CC63FAC54D3C0,P2,PORT-A620DB8F058C,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,434.951232,11.59253,-2.301057,5042.185,4041.337,0.0,-2224.878,-7267.063,-1229.357
POSCO_KR,POSCO,CAND-0CC93D992FF190,P3,PORT-531039DEA968,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,297.964268,11.919556,-1.149088,3551.602,3209.215,0.0,-1515.277,-5066.878,-1471.019
POSCO_KR,POSCO,CAND-0D9DBFAFAC1A93,P2,PORT-1CB3B12B9B60,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,453.004224,8.794103,-2.100744,3983.766,3032.12,0.0,-3567.042,-7550.808,-1717.74
POSCO_KR,POSCO,CAND-0F7926E25C7DDC,P2,PORT-B0374F687394,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,338.051243,12.318541,-2.107172,4164.298,3451.966,0.0,-1435.019,-5599.317,-737.386
POSCO_KR,POSCO,CAND-11A200804B1E4C,P1,PORT-9341B5E9E1AE,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,190.511279,15.278025,-0.314814,2910.637,2850.661,0.0,-312.423,-3223.059,-205.476
POSCO_KR,POSCO,CAND-1205E8D72A4654,P3,PORT-A620DB8F058C,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,434.951232,12.663845,-1.555033,5508.155,4831.791,0.0,-1758.908,-7267.063,-1770.156
POSCO_KR,POSCO,CAND-12C017BA38B922,P1,PORT-D42DEB3BDB60,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,364.533852,12.49982,-1.715072,4556.608,3931.406,0.0,-1503.278,-6059.886,-569.299
POSCO_KR,POSCO,CAND-13A3A87B46A419,P4,PORT-C9ABA0ED93B4,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,496.681253,13.688702,-0.285001,6798.922,6657.367,0.0,-1377.683,-8176.604,-2899.003
POSCO_KR,POSCO,CAND-1452ABFC21BA3C,P3,PORT-2E4122B1D61A,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,305.733857,10.485542,-1.814286,3205.785,2651.096,0.0,-1809.25,-5015.036,-1973.122
POSCO_KR,POSCO,CAND-149176B54DA5B1,P2,PORT-58F96F629E32,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,243.51423,12.583623,-1.444013,3064.292,2712.654,0.0,-946.982,-4011.274,-539.622
POSCO_KR,POSCO,CAND-16671384F832DB,P4,PORT-A7B7FDCF1108,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,414.706243,12.742774,-0.067696,5284.508,5256.434,0.0,-1538.004,-6822.511,-3869.632
POSCO_KR,POSCO,CAND-16DADA55DF87CF,P2,PORT-F7156CC53AF8,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,353.711217,9.398593,-3.03849,3324.387,2249.639,0.0,-2556.198,-5880.586,-1355.393
POSCO_KR,POSCO,CAND-19A0EC6A18A011,P1,PORT-0EE037EBD6C8,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,387.333846,8.13454,-2.226935,3150.783,2288.215,0.0,-3274.387,-6425.17,-828.956
POSCO_KR,POSCO,CAND-19C362AB4D3239,P1,PORT-CA761749FFB1,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,287.411269,12.153177,-1.87415,3492.961,2954.309,0.0,-1397.845,-4890.806,-535.052
POSCO_KR,POSCO,CAND-1F4761E26DC6B1,P2,PORT-15CB4F8207C5,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,312.214267,8.206305,-1.579398,2562.125,2069.015,0.0,-2750.01,-5312.135,-1450.518
POSCO_KR,POSCO,CAND-25E596C7BBF514,P1,PORT-2038E8D6C481,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,428.201226,12.346132,-2.277257,5286.629,4311.504,0.0,-1842.849,-7129.478,-697.345
POSCO_KR,POSCO,CAND-2775122CBD1438,P1,PORT-34425DFA5633,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,330.911223,12.55554,-1.740152,4154.769,3578.934,0.0,-1360.533,-5515.302,-568.647
POSCO_KR,POSCO,CAND-27EB06146B7A52,P3,PORT-13C60822C05B,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,437.704222,12.001351,-1.355073,5253.042,4659.921,0.0,-2040.154,-7293.196,-1957.428
POSCO_KR,POSCO,CAND-2EAFEFF65EF371,P1,PORT-39601EAF8865,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,193.924259,12.853404,-1.708421,2492.587,2161.282,0.0,-822.531,-3315.117,-427.78
POSCO_KR,POSCO,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,261.543846,14.985022,-0.942607,3919.24,3672.708,0.0,-401.24,-4320.48,-237.5
POSCO_KR,POSCO,CAND-2FCEDED2C189C1,P4,PORT-08632101CCF5,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,488.606259,13.422003,-0.61285,6558.075,6258.632,0.0,-1518.084,-8076.16,-2232.482
POSCO_KR,POSCO,CAND-3C2E939294CFA6,P1,PORT-0DA980ACBA29,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,365.583855,11.543768,-1.829594,4220.215,3551.345,0.0,-1852.026,-6072.242,-537.419
POSCO_KR,POSCO,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,10.935193,-1.469209,4704.367,4072.307,0.0,-2481.158,-7185.524,-867.546
POSCO_KR,POSCO,CAND-455C0CE17360E6,P1,PORT-DE64C6FAC717,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,184.421263,15.832217,-0.792994,2919.797,2773.553,0.0,-231.602,-3151.399,-216.522
POSCO_KR,POSCO,CAND-466C04961ED513,P2,PORT-7ED23B40E316,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,414.904229,13.428138,-0.653786,5571.392,5300.133,0.0,-1356.521,-6927.912,-755.791
POSCO_KR,POSCO,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,11.572456,-0.986437,4978.52,4554.151,0.0,-2207.004,-7185.524,-1158.719
POSCO_KR,POSCO,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,429.154227,13.034432,-0.88794,5593.782,5212.718,0.0,-1579.388,-7173.169,-1526.779
POSCO_KR,POSCO,CAND-63781C106D5099,P1,PORT-41705C04BF44,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,234.011233,14.851551,-1.012559,3475.429,3238.48,0.0,-372.126,-3847.556,-229.323
POSCO_KR,POSCO,CAND-688976C946D330,P1,PORT-B0374F687394,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,338.051243,11.625699,-2.527417,3930.082,3075.686,0.0,-1669.234,-5599.317,-527.406
POSCO_KR,POSCO,CAND-717F18DFAF78F1,P4,PORT-C68307188813,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,501.427506,13.56221,-0.190785,6800.466,6704.801,0.0,-1456.35,-8256.814,-3192.488
POSCO_KR,POSCO,CAND-720A05CD8AE3E2,P1,PORT-802EEF341C7A,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,326.164221,13.086265,-1.861318,4268.272,3661.176,0.0,-1165.491,-5433.763,-552.449
POSCO_KR,POSCO,CAND-78797020DAE1ED,P1,PORT-13C60822C05B,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,437.704222,9.577357,-2.978292,4192.05,2888.438,0.0,-3101.146,-7293.196,-920.023
POSCO_KR,POSCO,CAND-7BC738434560A6,P1,PORT-7ED23B40E316,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,414.904229,13.33841,-1.262457,5534.162,5010.363,0.0,-1393.75,-6927.912,-648.19
POSCO_KR,POSCO,CAND-7D117A922A194C,P5,PORT-66E75B54664A,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,505.60626,15.044647,-0.176921,7606.668,7517.215,0.0,-752.071,-8358.739,-4471.334
POSCO_KR,POSCO,CAND-7D54A929A881B5,P2,PORT-34425DFA5633,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,330.911223,12.92777,-1.284585,4277.944,3852.861,0.0,-1237.358,-5515.302,-753.016
POSCO_KR,POSCO,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,429.154227,12.199665,-1.234628,5235.538,4705.692,0.0,-1937.631,-7173.169,-1170.612
POSCO_KR,POSCO,CAND-921D50D4015721,P3,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,12.618585,-0.516582,5428.569,5206.333,0.0,-1756.955,-7185.524,-1571.204
POSCO_KR,POSCO,CAND-92409F72DEE5B3,P1,PORT-58F96F629E32,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,243.51423,11.987979,-1.678405,2919.243,2510.528,0.0,-1092.031,-4011.274,-440.921
POSCO_KR,POSCO,CAND-9863577C4A48D7,P2,PORT-CEF57596D771,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,332.254237,13.167411,-1.345024,4374.928,3928.038,0.0,-1130.496,-5505.423,-643.244
POSCO_KR,POSCO,CAND-9DAADB965AABF6,P2,PORT-2038E8D6C481,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,428.201226,12.974231,-1.98882,5555.581,4703.967,0.0,-1573.897,-7129.478,-1011.556
POSCO_KR,POSCO,CAND-9F98CFC8518527,P2,PORT-13C60822C05B,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,437.704222,10.491776,-2.185961,4592.294,3635.49,0.0,-2700.902,-7293.196,-1350.116
POSCO_KR,POSCO,CAND-A6713428AA1463,P1,PORT-077F7C54FB04,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,444.454229,8.936695,-2.813116,3971.952,2721.65,0.0,-3458.829,-7430.781,-1100.359
POSCO_KR,POSCO,CAND-B90A406E3BDA97,P2,PORT-D42DEB3BDB60,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,364.533852,12.822128,-1.284789,4674.1,4205.75,0.0,-1385.786,-6059.886,-755.227
POSCO_KR,POSCO,CAND-BBFDE735F87B40,P1,PORT-7827D72F6A22,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,419.651231,13.379096,-2.079042,5614.555,4742.082,0.0,-1394.897,-7009.451,-670.887
POSCO_KR,POSCO,CAND-BEF797E7835E02,P2,PORT-7827D72F6A22,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,419.651231,13.628066,-1.596104,5719.035,5049.228,0.0,-1290.416,-7009.451,-845.468
POSCO_KR,POSCO,CAND-C5C95C9095B035,P2,PORT-0DA980ACBA29,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,365.583855,12.128746,-1.512413,4434.074,3881.16,0.0,-1638.168,-6072.242,-732.802
POSCO_KR,POSCO,CAND-C8332513BB985B,P2,PORT-CA761749FFB1,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,287.411269,12.677058,-1.406997,3643.53,3239.142,0.0,-1247.276,-4890.806,-737.762
POSCO_KR,POSCO,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,429.154227,11.728621,-1.662066,5033.387,4320.104,0.0,-2139.782,-7173.169,-887.896
POSCO_KR,POSCO,CAND-CD94A69F094896,P2,PORT-8378A8ACBA64,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,275.793845,12.264266,-2.223768,3382.409,2769.107,0.0,-1183.328,-4565.737,-634.774
POSCO_KR,POSCO,CAND-D474BBC66D4C3C,P1,PORT-CEF57596D771,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,332.254237,12.997654,-1.819056,4318.526,3714.137,0.0,-1186.897,-5505.423,-539.366
